Transaction,Project,Branch,Manager,Type,Cost,Document type
7-May-12,N185M,1020,RFRANCIS,JE,85,BR
7-May-12,N185M,1020,RFRANCIS,JE,85,BR
1-Jun-12,N185M,1020,RFRANCIS,PP,-359,PO
1-Jul-12,N185M,1020,RFRANCIS,JE,5628.58,GJ
15-Jun-12,P544M,1030,AWELSBY,CN,13600,SO
26-Mar-12,N188,1020,IKUSNANDAR,PP,69.09,PO
2-Apr-12,N188,1020,IKUSNANDAR,PP,18.64,PO
16-Apr-12,N188,1020,IKUSNANDAR,PP,107.6,PO
16-Apr-12,N188,1020,IKUSNANDAR,PP,44.55,PO
15-Jan-13,N188,1020,IKUSNANDAR,PP,73.18,PO
14-Mar-12,N188M,1020,IKUSNANDAR,IN,-7694.4,SO
30-Jun-12,N188M,1020,IKUSNANDAR,JE,351.25,BR
5-Mar-12,N188M,1020,IKUSNANDAR,PY,261,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,435,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,435,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,174,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,348,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,522,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,435,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,348,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,435,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,261,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,261,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,261,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,348,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
20-Mar-12,N188M,1020,IKUSNANDAR,PP,97.7,PO
20-Mar-12,N188M,1020,IKUSNANDAR,PP,74.8,PO
4-Apr-12,N188M,1020,IKUSNANDAR,PP,30,PO
5-Mar-12,N188M,1020,IKUSNANDAR,PY,652.5,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,65.25,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,522,TS
31-Oct-12,N188M,1020,IKUSNANDAR,CI,27903.78,PO
5-Mar-12,N188M,1020,IKUSNANDAR,PY,174,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,261,TS
5-Mar-12,N188M,1020,IKUSNANDAR,PY,174,TS
30-May-12,N188M,1020,IKUSNANDAR,PY,261,TS
11-May-12,N188M,1020,IKUSNANDAR,PY,474,TS
26-Mar-12,N188M,1020,IKUSNANDAR,JE,21075,GJ
22-Aug-12,N188M,1020,IKUSNANDAR,PY,261,TS
17-Apr-12,N188CV2,1020,IKUSNANDAR,IN,-6000,SO
17-Apr-12,N188CV2,1020,IKUSNANDAR,IN,-9000,SO
27-Apr-12,N188CV2,1020,IKUSNANDAR,CI,2300,PO
16-May-12,N188CV6,1020,IKUSNANDAR,IN,-24130,SO
13-Jul-12,N188CV6,1020,IKUSNANDAR,IN,-900,SO
16-May-12,N188CV6,1020,IKUSNANDAR,JE,361.95,GJ
18-Feb-13,N190M,1020,PSABALINGAM,CI,0.5,PO
18-Feb-13,N190M,1020,PSABALINGAM,CC,-0.5,PO
19-Mar-12,N190M,1020,PSABALINGAM,JE,1561.5,GJ
15-Mar-12,N191M,1020,CHEDDITCH,IN,-3301.12,SO
13-Jul-12,N191M,1020,CHEDDITCH,IN,-1834,SO
21-Aug-12,N191M,1020,CHEDDITCH,PY,840,TS
21-Aug-12,N191M,1020,CHEDDITCH,PY,840,TS
21-Aug-12,N191M,1020,CHEDDITCH,PY,840,TS
6-Jul-12,N191M,1020,CHEDDITCH,PY,787.5,TS
6-Jul-12,N191M,1020,CHEDDITCH,PY,78.75,TS
30-May-12,N191M,1020,CHEDDITCH,PY,435,TS
30-May-12,N191M,1020,CHEDDITCH,PY,261,TS
6-Jul-12,N191M,1020,CHEDDITCH,PY,348,TS
29-Feb-12,N191M,1020,CHEDDITCH,SI,-946.46,SO
29-Feb-12,N191M,1020,CHEDDITCH,SI,-695.97,SO
29-Feb-12,N191M,1020,CHEDDITCH,SI,-256.21,SO
29-Feb-12,N191M,1020,CHEDDITCH,SI,-409.33,SO
29-Feb-12,N191M,1020,CHEDDITCH,SI,-202.8,SO
29-Feb-12,N191M,1020,CHEDDITCH,SI,-754.18,SO
29-Feb-12,N191M,1020,CHEDDITCH,SI,-444.96,SO
1-Jun-12,N191M,1020,CHEDDITCH,PP,-676,PO
25-Mar-12,N191M,1020,CHEDDITCH,CI,468,PO
25-Mar-12,N191M,1020,CHEDDITCH,CI,9360,PO
25-Mar-12,N191M,1020,CHEDDITCH,CI,500,PO
25-Mar-12,N191M,1020,CHEDDITCH,CI,390,PO
21-Sep-12,N191M,1020,CHEDDITCH,PY,348,TS
5-Mar-12,N191M,1020,CHEDDITCH,PY,652.5,TS
5-Mar-12,N191M,1020,CHEDDITCH,PY,65.25,TS
30-May-12,N191M,1020,CHEDDITCH,PY,174,TS
30-May-12,N191M,1020,CHEDDITCH,PY,174,TS
30-May-12,N191M,1020,CHEDDITCH,PY,261,TS
30-May-12,N191M,1020,CHEDDITCH,PY,87,TS
6-Jul-12,N191M,1020,CHEDDITCH,PY,174,TS
6-Jul-12,N191M,1020,CHEDDITCH,PY,174,TS
6-Jul-12,N191M,1020,CHEDDITCH,PY,174,TS
6-Jul-12,N191M,1020,CHEDDITCH,PY,348,TS
21-Aug-12,N191M,1020,CHEDDITCH,PY,87,TS
21-Oct-12,N191M,1020,CHEDDITCH,PY,652.5,TS
21-Oct-12,N191M,1020,CHEDDITCH,PY,65.25,TS
30-Jun-12,P548M,1030,AWELSBY,JE,80,BR
5-Mar-12,P548M,1030,AWELSBY,PY,450,TS
5-Mar-12,P548M,1030,AWELSBY,PY,360,TS
5-Mar-12,P548M,1030,AWELSBY,PY,270,TS
12-Oct-12,TP028M,1050,MDOWLING,IN,-17700,SO
16-Jan-13,TP028M,1050,MDOWLING,IN,-5900,SO
9-Jul-12,TP028M,1050,MDOWLING,PP,4.59,PO
30-May-12,TP028M,1050,MDOWLING,PY,652.5,TS
30-May-12,TP028M,1050,MDOWLING,PY,65.25,TS
30-May-12,TP028M,1050,MDOWLING,PY,652.5,TS
30-May-12,TP028M,1050,MDOWLING,PY,65.25,TS
30-May-12,TP028M,1050,MDOWLING,PY,652.5,TS
30-May-12,TP028M,1050,MDOWLING,PY,65.25,TS
6-Jul-12,TP028M,1050,MDOWLING,PY,348,TS
6-Jul-12,TP028M,1050,MDOWLING,PY,348,TS
6-Jul-12,TP028M,1050,MDOWLING,PY,348,TS
6-Jul-12,TP028M,1050,MDOWLING,PY,652.5,TS
6-Jul-12,TP028M,1050,MDOWLING,PY,65.25,TS
21-Aug-12,TP028M,1050,MDOWLING,PY,288,TS
21-Aug-12,TP028M,1050,MDOWLING,PY,288,TS
21-Aug-12,TP028M,1050,MDOWLING,PY,348,TS
21-Aug-12,TP028M,1050,MDOWLING,PY,652.5,TS
21-Aug-12,TP028M,1050,MDOWLING,PY,65.25,TS
21-Oct-12,TP028M,1050,MDOWLING,PY,720,TS
21-Oct-12,TP028M,1050,MDOWLING,PY,72,TS
21-Oct-12,TP028M,1050,MDOWLING,PY,720,TS
21-Oct-12,TP028M,1050,MDOWLING,PY,72,TS
5-Mar-12,TP028M,1050,MDOWLING,PY,348,TS
29-May-12,TP028M,1050,MDOWLING,PP,105.45,PO
3-Dec-12,TP028M,1050,MDOWLING,PP,20,PO
3-Dec-12,TP028M,1050,MDOWLING,PP,282,PO
4-Dec-12,TP028M,1050,MDOWLING,PP,10.2,PO
4-Dec-12,TP028M,1050,MDOWLING,PP,20,PO
6-Dec-12,TP028M,1050,MDOWLING,PP,8.4,PO
6-Dec-12,TP028M,1050,MDOWLING,PP,13,PO
6-Dec-12,TP028M,1050,MDOWLING,PP,16,PO
30-Jan-13,TP028M,1050,MDOWLING,PP,13.8,PO
30-Jan-13,TP028M,1050,MDOWLING,PP,20,PO
21-Oct-12,TP028M,1050,MDOWLING,PY,192,TS
5-Mar-12,P551M,1030,AWELSBY,PY,675,TS
5-Mar-12,P551M,1030,AWELSBY,PY,67.5,TS
10-Sep-12,N196,1020,DKHOH,PP,7.27,PO
10-Sep-12,N196,1020,DKHOH,PP,12.12,PO
9-Jul-12,N196M,1020,DKHOH,IN,-46226,SO
7-May-12,N196M,1020,DKHOH,JE,80,BR
30-Jun-12,N196M,1020,DKHOH,JE,80,BR
7-Aug-12,N196M,1020,DKHOH,JE,80,BR
5-Mar-12,N196M,1020,DKHOH,PY,487.5,TS
5-Mar-12,N196M,1020,DKHOH,PY,48.75,TS
30-May-12,N196M,1020,DKHOH,PY,487.5,TS
30-May-12,N196M,1020,DKHOH,PY,48.75,TS
30-May-12,N196M,1020,DKHOH,PY,487.5,TS
30-May-12,N196M,1020,DKHOH,PY,48.75,TS
30-May-12,N196M,1020,DKHOH,PY,487.5,TS
30-May-12,N196M,1020,DKHOH,PY,48.75,TS
5-Mar-12,N196M,1020,DKHOH,PY,130,TS
5-Mar-12,N196M,1020,DKHOH,PY,390,TS
5-Mar-12,N196M,1020,DKHOH,PY,652.5,TS
5-Mar-12,N196M,1020,DKHOH,PY,65.25,TS
5-Mar-12,N196M,1020,DKHOH,PY,487.5,TS
5-Mar-12,N196M,1020,DKHOH,PY,48.75,TS
5-Mar-12,N196M,1020,DKHOH,PY,316,TS
5-Mar-12,N196M,1020,DKHOH,PY,195,TS
30-May-12,N196M,1020,DKHOH,PY,652.5,TS
30-May-12,N196M,1020,DKHOH,PY,65.25,TS
30-May-12,N196M,1020,DKHOH,PY,652.5,TS
30-May-12,N196M,1020,DKHOH,PY,65.25,TS
30-May-12,N196M,1020,DKHOH,PY,652.5,TS
30-May-12,N196M,1020,DKHOH,PY,65.25,TS
30-May-12,N196M,1020,DKHOH,PY,652.5,TS
30-May-12,N196M,1020,DKHOH,PY,65.25,TS
30-May-12,N196M,1020,DKHOH,PY,652.5,TS
30-May-12,N196M,1020,DKHOH,PY,65.25,TS
30-May-12,N196M,1020,DKHOH,PY,652.5,TS
30-May-12,N196M,1020,DKHOH,PY,65.25,TS
30-May-12,N196M,1020,DKHOH,PY,652.5,TS
30-May-12,N196M,1020,DKHOH,PY,65.25,TS
30-May-12,N196M,1020,DKHOH,PY,652.5,TS
30-May-12,N196M,1020,DKHOH,PY,65.25,TS
6-Jul-12,N196M,1020,DKHOH,PY,652.5,TS
6-Jul-12,N196M,1020,DKHOH,PY,65.25,TS
21-Oct-12,N196M,1020,DKHOH,PY,652.5,TS
21-Oct-12,N196M,1020,DKHOH,PY,65.25,TS
21-Feb-13,N196M,1020,DKHOH,PY,260,TS
5-Mar-12,N196M,1020,DKHOH,PY,390,TS
5-Mar-12,N196M,1020,DKHOH,PY,260,TS
30-May-12,N196M,1020,DKHOH,PY,390,TS
21-May-12,N196M,1020,DKHOH,PP,531.82,PO
8-Oct-12,N196M,1020,DKHOH,PP,4.09,PO
8-May-12,N196M,1020,DKHOH,PP,1525,PO
18-Feb-13,N196M,1020,DKHOH,CI,0.6,PO
18-Feb-13,N196M,1020,DKHOH,CC,-0.6,PO
21-Jan-13,N196M,1020,DKHOH,PY,520,TS
21-Jan-13,N196M,1020,DKHOH,PY,260,TS
7-May-12,P552M,1030,LHAACK,JE,80,BR
7-May-12,P552M,1030,LHAACK,JE,80,BR
24-May-12,P552M,1030,LHAACK,PP,633.64,PO
24-May-12,P552M,1030,LHAACK,PP,599.1,PO
6-Jul-12,P552M,1030,LHAACK,PY,325,TS
6-Jul-12,P552M,1030,LHAACK,PY,195,TS
6-Jul-12,P552M,1030,LHAACK,PY,260,TS
1-Nov-12,TP037M,1050,MDOWLING,CI,7800,PO
24-May-12,P554M,1030,LHAACK,PP,633.64,PO
24-May-12,P554M,1030,LHAACK,PP,48.6,PO
24-May-12,P554M,1030,LHAACK,PP,399.8,PO
24-May-12,P554M,1030,LHAACK,PP,16.5,PO
1-Jun-12,P554M,1030,LHAACK,CI,2384.3,PO
9-Jul-12,P556M,1030,LHAACK,IN,-13755,SO
5-Mar-12,P556M,1030,LHAACK,PY,270,TS
30-May-12,P556M,1030,LHAACK,PY,450,TS
20-Nov-12,P556M,1030,LHAACK,CI,0,PO
20-Nov-12,P556M,1030,LHAACK,CI,385,PO
18-Feb-13,P556M,1030,LHAACK,CI,0.41,PO
18-Feb-13,P556M,1030,LHAACK,CC,-0.41,PO
20-Nov-12,P558M,1030,JLEONELLO,PP,950,PO
17-Apr-12,P557M,1030,AWELSBY,IN,-30555.2,SO
21-Sep-12,P557M,1030,AWELSBY,PY,630,TS
18-May-12,P1002,1060,CWATTS,IN,-6200,SO
18-May-12,P1002,1060,CWATTS,IN,-6200,SO
17-Jul-12,P1002,1060,CWATTS,IN,-5667.5,SO
17-Jul-12,P1002,1060,CWATTS,IN,-6150,SO
19-Jul-12,P1002,1060,CWATTS,IN,-1500,SO
6-Jul-12,P1002,1060,CWATTS,PY,652.5,TS
6-Jul-12,P1002,1060,CWATTS,PY,65.25,TS
30-May-12,P1002,1060,CWATTS,PY,174,TS
30-May-12,P1002,1060,CWATTS,PY,174,TS
24-May-12,P1002,1060,CWATTS,PP,409.94,PO
28-May-12,P1002,1060,CWATTS,PP,171,PO
28-May-12,P1002,1060,CWATTS,PP,981,PO
28-May-12,P1002,1060,CWATTS,PP,119.25,PO
28-May-12,P1002,1060,CWATTS,PP,28.5,PO
20-Jul-12,P1002,1060,CWATTS,CI,7200,PO
30-May-12,P1002,1060,CWATTS,PY,174,TS
30-May-12,P1002,1060,CWATTS,PY,174,TS
16-Mar-12,P1000,1030,JLEONELLO,IN,-20650,SO
7-May-12,P1000,1030,JLEONELLO,IN,-22145,SO
7-May-12,P1000,1030,JLEONELLO,IN,7150,SO
7-May-12,P1000,1030,JLEONELLO,IN,22145,SO
7-May-12,P1000,1030,JLEONELLO,IN,-16445,SO
9-May-12,P1000,1030,JLEONELLO,IN,-5700,SO
1-Aug-12,P1000,1030,JLEONELLO,IN,16445,SO
1-Sep-12,P1000,1030,JLEONELLO,IN,5700,SO
5-Mar-12,P1000,1030,JLEONELLO,PY,652.5,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,65.25,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,652.5,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,65.25,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,652.5,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,65.25,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,652.5,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,65.25,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,652.5,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,65.25,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,652.5,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,65.25,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,652.5,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,65.25,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,348,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,348,TS
5-Mar-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,487.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,48.75,TS
30-May-12,P1000,1030,JLEONELLO,PY,261,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
6-Jul-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,435,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,261,TS
30-May-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
2-Mar-12,P1000,1030,JLEONELLO,SI,106.99,SO
2-Mar-12,P1000,1030,JLEONELLO,SI,-106.99,SO
5-Mar-12,P1000,1030,JLEONELLO,SI,-106.99,SO
17-May-12,P1000,1030,JLEONELLO,CI,900,PO
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
13-Mar-12,P1000,1030,JLEONELLO,CI,18376.32,PO
17-May-12,P1000,1030,JLEONELLO,CI,1960,PO
17-May-12,P1000,1030,JLEONELLO,CI,600,PO
17-May-12,P1000,1030,JLEONELLO,CI,300,PO
17-May-12,P1000,1030,JLEONELLO,CI,300,PO
17-May-12,P1000,1030,JLEONELLO,CI,2020,PO
17-May-12,P1000,1030,JLEONELLO,CI,960,PO
17-May-12,P1000,1030,JLEONELLO,CI,2370,PO
17-May-12,P1000,1030,JLEONELLO,CI,1200,PO
17-May-12,P1000,1030,JLEONELLO,CI,2600,PO
30-May-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,174,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,652.5,TS
30-May-12,P1000,1030,JLEONELLO,PY,65.25,TS
30-May-12,P1000,1030,JLEONELLO,PY,348,TS
6-Jul-12,P1000,1030,JLEONELLO,PY,174,TS
6-Jul-12,P1000,1030,JLEONELLO,PY,348,TS
21-Sep-12,P1000CV1,1030,JLEONELLO,IN,-6000,SO
1-Aug-12,P1000PP1,1030,JLEONELLO,IN,-16445,SO
1-Sep-12,P1000PP1,1030,JLEONELLO,IN,-5700,SO
19-Mar-13,P1000CV2,1030,JLEONELLO,SI,807.06,SO
7-May-12,P1006,1030,JLEONELLO,JE,500,BR
30-Jun-12,P1006,1030,JLEONELLO,PP,-2320,PO
7-May-12,P1021,1050,ABLAIR,JE,80,BR
7-May-12,P1021,1050,ABLAIR,JE,80,BR
7-May-12,P1007,1030,LHAACK,JE,80,BR
5-Mar-12,P1007,1030,LHAACK,PY,360,TS
23-Jul-12,P1016,1020,RWIELAND,IN,-2000,SO
27-Sep-12,P1016,1020,RWIELAND,IN,2000,SO
11-Jul-12,P1019,1030,RGILL,CI,2475,CV
12-Nov-12,P1019,1030,RGILL,CI,950,CV
19-Nov-12,P1019,1030,RGILL,CI,1024,CV
11-Apr-12,P1031,1020,PSABALINGAM,IN,-1200,SO
18-Mar-13,P1031,1020,PSABALINGAM,PP,34.55,PO
18-Mar-13,P1031,1020,PSABALINGAM,PP,22.73,PO
18-Mar-13,P1031,1020,PSABALINGAM,PP,20,PO
30-May-12,P1031,1020,PSABALINGAM,PY,174,TS
19-Mar-12,P1031,1020,PSABALINGAM,JE,3345,GJ
30-Jun-12,P1027,1020,PVERGAUWE,CC,-10.86,CV
10-Sep-12,P1027,1020,PVERGAUWE,CI,129.55,CV
10-Sep-12,P1027,1020,PVERGAUWE,CI,99.55,CV
13-Mar-12,P1027,1020,PVERGAUWE,PP,13.64,PO
30-Jun-12,P1027,1020,PVERGAUWE,CC,-129.09,CV
30-Jun-12,P1027,1020,PVERGAUWE,CC,-129.09,CV
30-Jun-12,P1027,1020,PVERGAUWE,CC,-129.09,CV
30-Jun-12,P1027,1020,PVERGAUWE,CC,-44.55,CV
10-Oct-12,P1027,1020,PVERGAUWE,PP,36.36,PO
10-Oct-12,P1027,1020,PVERGAUWE,PP,27.27,PO
30-Jun-12,P1027,1020,PVERGAUWE,JE,270.2,BR
21-Sep-12,P1027,1020,PVERGAUWE,PY,1087.5,TS
21-Sep-12,P1027,1020,PVERGAUWE,PY,108.75,TS
16-Oct-12,P1027,1020,PVERGAUWE,PY,696,TS
16-Oct-12,P1027,1020,PVERGAUWE,PY,696,TS
5-Mar-12,P1027,1020,PVERGAUWE,PY,261,TS
19-Apr-12,P1027,1020,PVERGAUWE,ST,3500,JI
25-Oct-12,P1027,1020,PVERGAUWE,PP,168,PO
31-Oct-12,P1027,1020,PVERGAUWE,PP,16,PO
7-Dec-12,P1027,1020,PVERGAUWE,SI,330,SO
24-May-12,P1027,1020,PVERGAUWE,PP,777.6,PO
24-May-12,P1027,1020,PVERGAUWE,PP,97,PO
24-May-12,P1027,1020,PVERGAUWE,PP,73.47,PO
24-May-12,P1027,1020,PVERGAUWE,PP,48.98,PO
30-Jun-12,P1027,1020,PVERGAUWE,CC,-320,CV
14-Aug-12,P1027,1020,PVERGAUWE,CI,76.93,CV
31-Aug-12,P1027,1020,PVERGAUWE,CC,-238.07,CV
13-Sep-12,P1027,1020,PVERGAUWE,PP,396.77,PO
18-Sep-12,P1027,1020,PVERGAUWE,PP,38.4,PO
18-Sep-12,P1027,1020,PVERGAUWE,PP,16,PO
26-Sep-12,P1027,1020,PVERGAUWE,PP,151.2,PO
26-Sep-12,P1027,1020,PVERGAUWE,PP,16,PO
3-Oct-12,P1027,1020,PVERGAUWE,PP,117.27,PO
5-Oct-12,P1027,1020,PVERGAUWE,PP,117.27,PO
30-Oct-12,P1027,1020,PVERGAUWE,PP,1344,PO
